,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CallDurationMinutes
4661,44,technician,single,secondary,0,1548,1,0,cellular,21,nov,6,-1,0,none,14:00:41,14:01:43,1.0
4662,34,admin.,single,secondary,0,0,1,0,none,27,may,2,-1,0,none,16:49:55,16:53:12,3.0
4663,39,blue-collar,married,secondary,0,130,1,0,none,13,may,6,-1,0,none,10:36:54,10:39:15,2.0
4664,29,technician,married,secondary,0,95,0,1,cellular,3,feb,3,-1,0,none,17:53:46,17:56:38,2.0
4665,34,blue-collar,divorced,,0,172,0,0,cellular,15,jun,1,-1,0,none,10:34:42,10:37:39,2.0
4666,81,retired,married,primary,0,1154,0,0,telephone,17,sep,1,-1,0,none,12:59:53,13:03:44,3.0
4667,36,management,married,tertiary,0,9,0,0,cellular,11,aug,4,-1,0,none,10:29:09,10:35:35,6.0
4668,64,retired,married,secondary,0,1574,0,0,telephone,29,jul,3,-1,0,none,12:32:55,12:37:56,5.0
4669,40,technician,married,secondary,0,2338,0,0,cellular,16,oct,2,-1,0,none,09:25:35,09:37:32,11.0
4670,47,management,married,tertiary,0,286,0,0,cellular,22,aug,7,-1,0,none,11:22:25,11:31:42,9.0
4671,69,retired,married,secondary,0,0,0,0,cellular,27,jul,1,90,4,success,12:01:11,12:12:17,11.0
4672,55,unemployed,divorced,secondary,0,309,0,0,cellular,21,oct,2,184,1,success,17:50:54,17:58:41,7.0
4673,52,technician,married,secondary,0,117,0,0,cellular,26,feb,3,186,6,success,11:33:42,11:49:41,15.0
4674,57,self-employed,single,primary,0,6056,1,0,cellular,21,nov,5,-1,0,none,14:43:55,14:44:13,0.0
4675,34,admin.,single,secondary,0,5057,1,0,cellular,19,nov,1,-1,0,none,10:55:50,10:57:03,1.0
4676,26,management,single,tertiary,0,222,0,0,cellular,26,oct,1,120,3,success,09:57:02,10:02:20,5.0
4677,59,retired,married,primary,0,143,1,0,none,19,jun,1,-1,0,none,12:39:28,12:39:39,0.0
4678,29,management,single,tertiary,0,1377,0,0,cellular,8,apr,2,-1,0,none,14:20:35,14:29:43,9.0
4679,40,blue-collar,married,primary,1,-23,0,1,cellular,7,jul,3,-1,0,none,14:12:47,14:25:23,12.0
4680,36,blue-collar,married,primary,0,319,1,0,cellular,13,may,2,301,1,failure,12:22:45,12:35:39,12.0
4681,37,technician,married,secondary,0,0,1,1,cellular,15,jul,3,-1,0,none,15:17:13,15:18:54,1.0
4682,44,admin.,married,secondary,0,-314,0,0,cellular,18,may,3,-1,0,none,14:10:09,14:12:33,2.0
4683,70,retired,married,tertiary,0,44,0,0,cellular,18,sep,2,88,2,other,17:07:18,17:25:42,18.0
4684,52,retired,divorced,primary,0,-779,1,1,cellular,17,apr,1,-1,0,none,11:18:35,11:30:24,11.0
4685,25,blue-collar,single,,0,431,1,0,cellular,16,apr,1,317,12,failure,15:39:22,15:47:35,8.0
4686,33,management,married,secondary,0,369,0,0,cellular,11,feb,1,-1,0,none,13:03:16,13:10:42,7.0
4687,40,technician,married,tertiary,0,0,1,0,cellular,17,jul,3,-1,0,none,13:21:44,13:28:07,6.0
4688,53,admin.,married,secondary,0,-197,1,1,none,15,may,1,-1,0,none,16:33:02,16:36:00,2.0
4689,54,technician,married,secondary,0,473,0,1,cellular,2,nov,1,81,1,failure,15:09:37,15:12:39,3.0
4690,45,admin.,married,secondary,0,1206,0,0,telephone,8,feb,1,446,3,failure,09:43:24,09:48:33,5.0
4691,34,admin.,married,secondary,0,1406,1,0,cellular,20,aug,2,85,1,success,10:51:08,10:52:11,1.0
4692,56,admin.,married,secondary,0,1694,0,0,cellular,21,aug,10,-1,0,none,09:46:36,09:59:49,13.0
4693,51,blue-collar,married,primary,0,257,0,0,cellular,8,aug,4,-1,0,none,11:27:22,11:34:55,7.0
4694,39,blue-collar,married,primary,0,1966,1,0,none,21,may,1,-1,0,none,12:52:15,12:55:16,3.0
4695,37,technician,married,secondary,0,24,1,0,cellular,13,aug,1,105,2,failure,16:01:17,16:03:33,2.0
4696,49,technician,married,tertiary,0,3726,0,0,cellular,5,aug,2,-1,0,none,10:01:57,10:16:32,14.0
4697,47,services,single,secondary,0,917,0,0,cellular,29,jul,2,-1,0,none,09:37:48,09:42:41,4.0
4698,53,admin.,divorced,secondary,0,28,1,1,cellular,12,may,4,-1,0,none,13:23:16,13:34:29,11.0
4699,23,services,single,secondary,0,870,0,0,cellular,6,jul,4,-1,0,none,13:58:55,14:04:11,5.0
4700,41,services,single,secondary,0,397,1,0,none,20,may,15,-1,0,none,17:53:25,17:53:44,0.0
4701,59,technician,married,secondary,0,259,0,0,cellular,18,mar,1,-1,0,none,15:41:27,15:45:11,3.0
4702,57,retired,married,secondary,0,2774,0,0,cellular,18,aug,6,-1,0,none,12:02:44,12:07:43,4.0
4703,35,management,single,tertiary,0,62,1,0,cellular,20,apr,3,-1,0,none,11:35:07,11:38:40,3.0
4704,54,retired,married,primary,0,-58,0,0,cellular,12,may,4,-1,0,none,11:45:27,11:47:50,2.0
4705,25,blue-collar,single,secondary,0,51,1,0,cellular,6,may,3,356,4,other,16:04:37,16:05:47,1.0
4706,49,blue-collar,married,primary,0,1644,1,0,cellular,25,jul,4,-1,0,none,09:02:21,09:06:19,3.0
4707,43,management,married,tertiary,0,1258,0,0,none,20,oct,1,-1,0,none,15:56:51,16:02:03,5.0
4708,49,management,married,tertiary,0,64,0,0,none,11,jun,1,-1,0,none,14:54:24,15:04:10,9.0
4709,38,technician,married,secondary,0,217,0,1,cellular,16,jul,3,-1,0,none,12:25:19,12:26:52,1.0
4710,35,services,divorced,secondary,0,543,1,0,cellular,22,jul,2,-1,0,none,09:30:19,09:40:43,10.0
4711,35,admin.,single,tertiary,0,62,0,1,cellular,30,apr,1,-1,0,none,17:35:21,17:36:28,1.0
4712,33,admin.,single,secondary,0,101,1,0,none,6,may,1,-1,0,none,13:16:17,13:22:49,6.0
4713,35,technician,married,secondary,0,4508,1,0,cellular,18,nov,1,-1,0,none,14:25:06,14:39:20,14.0
4714,38,admin.,married,tertiary,0,293,0,0,cellular,15,apr,1,-1,0,none,14:32:13,14:33:38,1.0
4715,49,technician,married,secondary,0,597,1,1,cellular,7,aug,2,-1,0,none,17:31:13,17:33:47,2.0
4716,33,management,married,secondary,0,609,1,0,none,21,may,2,-1,0,none,09:14:11,09:18:10,3.0
4717,40,admin.,married,tertiary,0,1108,0,0,cellular,11,aug,2,112,1,success,13:24:31,13:27:21,2.0
4718,39,management,married,tertiary,0,1795,0,0,cellular,8,aug,7,-1,0,none,17:41:47,17:57:09,15.0
4719,29,self-employed,single,tertiary,0,0,1,0,cellular,8,jul,1,-1,0,none,13:51:22,13:55:13,3.0
4720,38,technician,married,tertiary,0,664,0,0,cellular,22,aug,2,-1,0,none,10:19:59,10:24:01,4.0
4721,31,self-employed,single,tertiary,0,1536,1,0,cellular,13,may,1,-1,0,none,16:48:54,16:55:22,6.0
4722,53,retired,married,primary,0,0,0,0,cellular,31,jul,3,-1,0,none,16:16:40,16:18:05,1.0
4723,35,services,married,secondary,0,1317,1,0,none,21,may,4,-1,0,none,14:52:04,14:53:13,1.0
4724,34,unemployed,married,primary,0,309,0,0,cellular,5,feb,1,-1,0,none,11:01:27,11:11:05,9.0
4725,59,housemaid,divorced,secondary,0,0,0,0,none,17,jun,1,-1,0,none,15:53:56,15:55:34,1.0
4726,36,technician,single,secondary,0,0,0,0,cellular,8,jul,1,-1,0,none,09:41:36,09:43:37,2.0
4727,44,admin.,married,secondary,0,5181,1,1,cellular,31,jul,7,-1,0,none,13:51:24,13:51:42,0.0
4728,29,management,single,tertiary,0,268,0,0,cellular,16,apr,1,-1,0,none,10:35:24,10:46:31,11.0
4729,35,technician,married,tertiary,0,1629,0,0,cellular,25,jul,4,-1,0,none,15:27:11,15:38:04,10.0
4730,39,services,married,secondary,0,186,1,0,cellular,17,apr,1,-1,0,none,13:27:18,13:34:31,7.0
4731,50,blue-collar,married,primary,0,370,1,0,telephone,26,aug,6,-1,0,none,15:20:11,15:20:50,0.0
4732,26,technician,single,secondary,0,237,1,0,cellular,4,may,3,-1,0,none,12:37:47,12:55:58,18.0
4733,49,admin.,single,primary,0,655,1,0,cellular,13,may,5,-1,0,none,11:14:58,11:15:30,0.0
4734,65,retired,married,secondary,0,2,0,0,cellular,14,apr,1,-1,0,none,14:08:51,14:16:21,7.0
4735,43,blue-collar,married,primary,0,1579,1,0,telephone,11,may,1,284,4,other,17:51:01,17:53:57,2.0
4736,36,entrepreneur,married,tertiary,0,3057,0,0,none,16,jun,4,-1,0,none,16:25:58,17:12:07,46.0
4737,39,services,married,secondary,0,823,1,1,cellular,28,jul,2,-1,0,none,16:53:58,17:06:58,13.0
4738,52,management,married,secondary,0,335,0,0,cellular,21,oct,1,182,1,failure,10:07:15,10:14:06,6.0
4739,55,admin.,married,secondary,0,-2,0,0,cellular,28,aug,1,-1,0,none,09:29:10,09:30:26,1.0
4740,92,retired,married,,0,775,0,0,cellular,26,jan,4,96,3,success,09:28:53,09:31:37,2.0
4741,30,blue-collar,single,secondary,0,6900,0,0,cellular,21,nov,1,-1,0,none,17:33:42,17:47:18,13.0
4742,33,unemployed,married,secondary,0,1211,0,0,cellular,11,feb,1,188,1,success,11:49:43,11:58:38,8.0
4743,54,technician,divorced,secondary,0,0,1,0,none,16,may,1,-1,0,none,14:10:23,14:13:04,2.0
4744,30,technician,single,tertiary,0,-3,1,0,cellular,24,jul,4,-1,0,none,09:30:18,09:31:15,0.0
4745,25,student,single,secondary,0,2354,0,0,cellular,30,apr,1,84,7,success,14:17:02,14:19:31,2.0
4746,28,technician,single,tertiary,0,4253,1,0,cellular,4,feb,6,-1,0,none,12:29:27,12:35:03,5.0
4747,28,student,single,secondary,0,0,0,0,cellular,20,apr,1,-1,0,none,14:02:27,14:05:32,3.0
4748,56,blue-collar,married,secondary,0,1210,0,0,none,11,jun,1,-1,0,none,14:44:27,15:00:02,15.0
4749,37,technician,divorced,secondary,0,79,0,0,cellular,21,jul,1,-1,0,none,12:26:24,12:29:35,3.0
4750,38,admin.,single,secondary,0,-327,0,0,cellular,22,jul,5,-1,0,none,11:00:58,11:06:43,5.0
4751,50,management,married,primary,0,791,0,0,none,9,jun,5,-1,0,none,15:27:33,15:27:50,0.0
4752,32,management,single,tertiary,0,935,0,0,cellular,9,nov,1,91,7,success,11:06:05,11:08:50,2.0
4753,75,retired,married,secondary,0,291,0,0,cellular,11,feb,1,183,1,failure,09:59:54,10:08:29,8.0
4754,34,management,single,tertiary,0,1058,1,0,none,28,may,2,-1,0,none,09:08:08,09:22:32,14.0
4755,33,blue-collar,divorced,primary,0,176,1,0,none,8,may,1,-1,0,none,12:42:16,12:52:38,10.0
4756,34,management,single,tertiary,0,1228,0,0,cellular,5,feb,8,-1,0,none,13:28:46,13:33:09,4.0
4757,37,admin.,single,secondary,0,309,1,0,cellular,15,may,3,-1,0,none,17:22:14,17:23:12,0.0
4758,47,blue-collar,married,secondary,0,292,0,0,cellular,10,feb,1,-1,0,none,11:50:42,11:55:19,4.0
4759,38,blue-collar,married,primary,0,1131,1,0,none,29,may,3,-1,0,none,13:13:59,13:15:41,1.0
4760,41,services,single,secondary,0,-675,1,1,cellular,18,mar,4,-1,0,none,15:41:39,15:44:06,2.0
4761,33,management,married,secondary,0,3132,1,0,none,23,may,5,-1,0,none,16:50:00,16:55:50,5.0
4762,49,services,married,secondary,0,3554,0,0,cellular,4,aug,1,-1,0,none,14:06:46,14:07:25,0.0
4763,43,admin.,married,secondary,0,-150,0,1,cellular,21,nov,2,136,3,failure,15:57:48,15:58:50,1.0
4764,34,services,single,secondary,0,-30,0,0,cellular,21,jul,3,-1,0,none,17:25:10,17:47:50,22.0
4765,43,management,single,tertiary,0,-50,1,1,cellular,18,jul,2,-1,0,none,09:07:14,09:07:44,0.0
4766,63,retired,married,secondary,0,1486,0,0,cellular,14,may,5,316,3,other,09:08:56,09:20:34,11.0
4767,39,blue-collar,married,primary,0,451,1,0,none,20,may,1,-1,0,none,15:59:59,16:06:22,6.0
4768,27,self-employed,single,tertiary,0,147,0,0,cellular,22,jun,5,-1,0,none,16:11:39,16:13:30,1.0
4769,54,management,divorced,tertiary,0,487,1,0,none,21,may,4,-1,0,none,16:32:36,16:46:24,13.0
4770,48,technician,married,tertiary,0,443,1,0,cellular,8,may,2,-1,0,none,11:56:32,12:00:27,3.0
4771,60,blue-collar,married,primary,0,631,0,0,cellular,12,aug,2,-1,0,none,13:46:06,13:53:15,7.0
4772,32,admin.,married,secondary,0,3052,1,1,cellular,20,apr,3,151,4,failure,10:07:04,10:11:17,4.0
4773,49,blue-collar,married,secondary,0,3309,1,0,cellular,15,may,2,-1,0,none,11:24:32,11:30:21,5.0
4774,47,housemaid,married,secondary,1,-1531,1,0,cellular,31,jul,8,-1,0,none,11:29:17,11:31:53,2.0
4775,34,admin.,married,secondary,0,635,1,0,none,26,may,1,-1,0,none,11:26:25,11:30:32,4.0
4776,30,management,single,tertiary,0,872,1,0,cellular,15,may,1,298,2,failure,12:46:05,12:47:06,1.0
4777,57,housemaid,married,primary,0,571,0,0,cellular,26,mar,2,-1,0,none,10:21:33,10:24:34,3.0
4778,31,services,married,secondary,0,393,0,0,cellular,14,jul,2,-1,0,none,11:00:30,11:05:58,5.0
4779,35,admin.,single,secondary,0,507,1,0,cellular,22,jul,2,-1,0,none,17:36:28,17:45:48,9.0
4780,35,blue-collar,married,primary,0,2953,1,0,telephone,6,may,2,-1,0,none,14:52:33,14:54:10,1.0
4781,60,management,married,secondary,0,544,0,0,cellular,12,jun,7,357,2,failure,13:21:50,13:23:25,1.0
4782,33,blue-collar,married,secondary,0,1240,1,0,cellular,12,may,1,-1,0,none,09:18:53,09:32:57,14.0
4783,56,management,married,secondary,0,0,0,0,cellular,27,oct,1,111,8,other,14:29:05,14:34:03,4.0
4784,44,management,single,tertiary,0,1206,0,0,cellular,9,jul,2,-1,0,none,13:34:04,13:36:44,2.0
4785,33,management,single,tertiary,0,3161,1,0,cellular,2,apr,3,-1,0,none,10:02:43,10:07:56,5.0
4786,66,retired,married,tertiary,0,908,0,0,cellular,28,jan,2,-1,0,none,14:35:40,14:38:16,2.0
4787,53,admin.,divorced,,0,236,1,0,none,7,may,1,-1,0,none,10:51:31,10:57:25,5.0
4788,62,retired,married,tertiary,0,2557,1,0,cellular,10,nov,1,57,8,success,17:51:15,17:57:59,6.0
4789,60,retired,married,primary,0,155,0,0,cellular,25,aug,7,-1,0,none,17:11:19,17:13:14,1.0
4790,35,admin.,married,primary,0,189,1,0,cellular,11,may,1,-1,0,none,16:15:31,16:17:06,1.0
4791,31,admin.,single,secondary,0,144,1,0,none,4,jul,11,-1,0,none,09:40:54,09:41:37,0.0
4792,37,self-employed,married,secondary,0,487,0,1,cellular,27,aug,15,-1,0,none,09:29:55,09:32:30,2.0
4793,36,admin.,divorced,secondary,0,-611,1,0,none,27,may,1,-1,0,none,09:31:19,09:35:01,3.0
4794,36,technician,divorced,secondary,0,1,0,0,cellular,8,aug,3,-1,0,none,09:51:58,10:12:40,20.0
4795,27,technician,single,secondary,0,3267,0,1,cellular,31,jul,13,-1,0,none,15:18:13,15:19:15,1.0
4796,41,technician,married,secondary,0,4004,0,0,cellular,17,apr,2,-1,0,none,12:40:36,12:45:50,5.0
4797,41,management,divorced,tertiary,0,1757,0,0,cellular,26,aug,13,-1,0,none,17:11:10,17:19:45,8.0
4798,37,management,married,tertiary,0,675,0,0,cellular,26,aug,13,-1,0,none,14:48:29,14:49:18,0.0
4799,33,management,married,secondary,0,3935,1,0,cellular,6,may,1,342,2,failure,10:38:22,10:51:07,12.0
4800,38,blue-collar,single,primary,0,350,1,0,none,21,may,1,-1,0,none,16:15:12,16:15:47,0.0
4801,71,retired,divorced,,0,392,0,0,telephone,7,jul,2,-1,0,none,15:38:42,15:43:18,4.0
4802,34,technician,married,tertiary,0,178,1,0,cellular,18,nov,1,-1,0,none,16:11:59,16:13:24,1.0
4803,28,blue-collar,single,secondary,0,524,1,0,cellular,6,may,2,-1,0,none,13:00:26,13:09:40,9.0
4804,35,technician,married,tertiary,0,16,1,0,cellular,5,may,5,-1,0,none,12:45:21,12:46:04,0.0
4805,42,technician,married,tertiary,0,757,0,0,cellular,10,feb,1,-1,0,none,10:28:40,10:31:14,2.0
4806,45,management,married,tertiary,0,0,0,0,cellular,14,aug,2,-1,0,none,17:43:18,17:44:22,1.0
4807,75,retired,married,primary,0,358,0,0,cellular,17,feb,11,-1,0,none,13:20:47,13:26:51,6.0
4808,27,management,single,secondary,0,116,1,0,cellular,6,feb,2,-1,0,none,10:42:12,10:44:30,2.0
4809,30,management,married,tertiary,0,8089,1,0,cellular,18,mar,2,294,2,failure,10:16:04,10:19:56,3.0
4810,60,management,married,primary,0,252,1,1,cellular,13,apr,2,147,3,failure,13:37:56,13:39:59,2.0
4811,46,admin.,divorced,secondary,0,-454,1,0,none,26,may,1,-1,0,none,11:54:31,11:56:31,2.0
4812,25,student,single,secondary,0,3090,0,0,cellular,21,aug,1,-1,0,none,12:59:16,13:01:35,2.0
4813,52,admin.,divorced,secondary,0,363,1,0,cellular,21,aug,1,462,1,success,16:06:35,16:09:23,2.0
4814,42,management,divorced,tertiary,0,0,0,0,none,6,jun,1,-1,0,none,10:25:01,10:26:02,1.0
4815,69,retired,divorced,tertiary,0,247,0,0,cellular,22,apr,2,-1,0,none,12:15:11,12:17:29,2.0
4816,51,entrepreneur,married,primary,0,805,1,0,cellular,8,aug,4,-1,0,none,12:33:18,12:35:30,2.0
4817,39,technician,single,secondary,0,709,1,0,cellular,10,jul,1,-1,0,none,10:42:35,10:49:56,7.0
4818,56,unemployed,married,primary,0,0,1,0,none,26,may,1,-1,0,none,16:39:46,16:43:56,4.0
4819,36,services,married,secondary,0,3064,1,0,telephone,11,may,4,-1,0,none,15:30:32,15:49:35,19.0
4820,47,unemployed,married,secondary,0,926,0,0,cellular,14,aug,1,403,5,success,16:20:55,16:28:11,7.0
4821,29,management,single,tertiary,0,0,1,0,cellular,13,may,1,351,1,failure,16:27:20,16:29:55,2.0
4822,51,admin.,married,secondary,0,255,0,0,cellular,29,aug,2,-1,0,none,09:52:51,09:55:29,2.0
4823,37,management,married,tertiary,0,0,0,0,cellular,15,jan,2,196,1,other,10:09:52,10:16:58,7.0
4824,55,blue-collar,married,,0,890,0,0,cellular,22,aug,2,-1,0,none,14:23:54,14:46:03,22.0
4825,42,admin.,single,secondary,0,734,1,0,cellular,16,apr,2,317,3,failure,11:17:36,11:23:08,5.0
4826,59,technician,married,secondary,0,259,0,0,cellular,15,jun,1,89,1,success,15:03:38,15:10:33,6.0
4827,28,blue-collar,married,primary,0,-65,1,0,cellular,4,may,4,-1,0,none,15:30:34,15:32:04,1.0
4828,28,admin.,single,secondary,0,2290,1,0,cellular,18,may,1,-1,0,none,17:05:22,17:43:43,38.0
4829,48,management,married,tertiary,0,1093,1,1,cellular,13,oct,2,-1,0,none,10:01:44,10:22:10,20.0
4830,57,retired,married,tertiary,0,34,0,1,cellular,28,jan,1,-1,0,none,11:05:56,11:08:15,2.0
4831,32,management,single,tertiary,0,2360,0,0,cellular,3,feb,2,160,5,other,10:58:07,11:00:39,2.0
4832,57,technician,married,,0,1617,1,0,none,7,may,2,-1,0,none,14:48:53,14:50:29,1.0
4833,30,services,married,secondary,0,152,1,0,none,9,may,2,-1,0,none,13:41:14,13:43:09,1.0
4834,46,blue-collar,married,secondary,0,1723,0,0,cellular,26,apr,3,192,4,other,13:34:45,13:36:27,1.0
4835,62,management,divorced,tertiary,0,5943,0,0,telephone,17,feb,4,-1,0,none,10:29:09,10:32:25,3.0
4836,37,blue-collar,married,secondary,0,125,0,0,none,26,may,2,-1,0,none,09:39:39,09:50:58,11.0
4837,49,technician,single,secondary,0,1377,0,0,cellular,5,aug,1,-1,0,none,12:46:26,13:02:01,15.0
4838,36,management,married,tertiary,0,1133,1,0,cellular,4,aug,1,181,2,other,12:33:46,12:38:39,4.0
4839,28,student,single,tertiary,0,0,0,0,cellular,28,sep,2,105,7,other,09:51:22,09:56:16,4.0
4840,25,services,single,secondary,0,402,0,1,cellular,7,jul,1,-1,0,none,13:17:24,13:21:48,4.0
4841,38,technician,married,secondary,0,865,1,0,cellular,30,apr,3,-1,0,none,11:08:26,11:16:49,8.0
4842,27,admin.,single,secondary,0,4745,0,0,telephone,12,nov,4,192,1,other,14:39:23,14:46:14,6.0
4843,34,management,married,tertiary,0,3047,0,0,cellular,30,apr,1,160,5,other,16:19:26,16:24:43,5.0
4844,40,blue-collar,married,primary,0,0,0,0,cellular,24,jul,1,-1,0,none,17:50:53,17:56:06,5.0
4845,36,blue-collar,married,secondary,0,1828,1,0,telephone,17,oct,1,-1,0,none,09:54:11,09:54:35,0.0
4846,34,management,married,tertiary,0,2037,0,0,cellular,15,dec,2,-1,0,none,17:09:51,17:15:15,5.0
4847,45,management,married,tertiary,0,21024,1,0,cellular,20,apr,4,-1,0,none,13:46:13,13:47:26,1.0
4848,43,management,divorced,tertiary,0,0,1,0,cellular,21,jul,1,-1,0,none,16:16:26,16:18:17,1.0
4849,47,management,married,tertiary,0,109,1,0,cellular,22,jul,1,-1,0,none,12:29:07,12:33:35,4.0
4850,35,technician,divorced,secondary,0,5724,1,0,none,30,may,10,-1,0,none,11:48:49,12:00:20,11.0
4851,41,services,divorced,secondary,0,840,1,0,cellular,2,feb,1,-1,0,none,10:31:56,10:47:34,15.0
4852,34,self-employed,married,secondary,0,1813,0,0,cellular,4,may,5,-1,0,none,12:49:49,12:55:59,6.0
4853,23,services,single,secondary,0,425,1,0,none,3,jun,1,-1,0,none,16:25:19,16:38:07,12.0
4854,48,management,married,tertiary,0,1741,1,1,telephone,18,nov,1,-1,0,none,13:17:20,13:18:00,0.0
4855,22,student,single,,0,3317,0,0,cellular,10,aug,1,-1,0,none,13:07:01,13:09:29,2.0
4856,60,retired,married,secondary,0,197,0,0,cellular,7,oct,1,-1,0,none,14:54:15,15:17:21,23.0
4857,38,blue-collar,single,primary,0,0,1,0,cellular,17,apr,1,-1,0,none,12:09:35,12:22:30,12.0
4858,28,self-employed,single,tertiary,0,805,0,0,cellular,16,feb,1,-1,0,none,10:15:25,10:20:56,5.0
4859,36,unemployed,single,primary,0,1729,0,0,cellular,21,nov,1,-1,0,none,11:45:51,11:51:32,5.0
4860,29,services,single,secondary,0,887,0,0,cellular,4,feb,1,-1,0,none,15:05:58,15:11:41,5.0
4861,37,management,single,tertiary,0,33,1,0,cellular,12,mar,1,-1,0,none,15:07:38,15:10:44,3.0
4862,24,blue-collar,married,secondary,0,685,1,0,none,26,may,3,-1,0,none,10:20:26,10:35:22,14.0
4863,31,admin.,single,secondary,0,0,0,0,cellular,17,apr,3,-1,0,none,15:18:50,15:21:58,3.0
4864,33,technician,single,tertiary,0,34,0,0,cellular,28,aug,30,-1,0,none,17:54:05,17:54:18,0.0
4865,43,blue-collar,single,primary,0,-234,1,1,none,2,jun,1,-1,0,none,14:19:57,14:28:58,9.0
4866,31,management,single,tertiary,0,6413,0,0,cellular,13,aug,2,-1,0,none,12:45:10,12:53:47,8.0
4867,77,management,married,,0,1780,1,0,cellular,23,oct,2,183,3,success,15:31:06,15:34:47,3.0
4868,30,blue-collar,divorced,primary,0,1,1,0,none,6,jun,9,-1,0,none,11:56:50,11:57:53,1.0
4869,54,management,divorced,tertiary,0,-125,0,1,cellular,8,aug,2,-1,0,none,13:23:11,13:24:58,1.0
4870,25,technician,single,secondary,0,1199,0,0,cellular,1,jun,1,-1,0,none,13:41:58,13:46:45,4.0
4871,47,blue-collar,married,secondary,0,3715,0,0,cellular,12,feb,2,182,4,other,17:38:13,17:41:04,2.0
4872,43,admin.,married,tertiary,0,1924,1,0,none,7,may,7,-1,0,none,10:17:53,10:21:57,4.0
4873,59,unemployed,divorced,secondary,0,2026,0,0,cellular,2,jun,1,-1,0,none,14:50:22,14:56:57,6.0
4874,32,technician,single,tertiary,0,35,0,0,cellular,20,aug,8,-1,0,none,13:25:27,13:27:03,1.0
4875,31,admin.,single,secondary,0,144,1,0,cellular,21,nov,2,140,11,failure,12:02:57,12:03:48,0.0
4876,54,entrepreneur,married,secondary,0,653,1,0,none,15,may,1,-1,0,none,10:45:48,10:51:40,5.0
4877,43,admin.,single,secondary,0,733,1,0,cellular,19,nov,3,-1,0,none,15:38:24,15:56:46,18.0
4878,27,management,single,tertiary,0,390,0,0,cellular,9,feb,2,104,2,failure,10:38:06,10:40:06,2.0
4879,24,admin.,single,secondary,0,507,1,0,none,13,may,3,-1,0,none,16:05:15,16:08:45,3.0
4880,36,services,single,secondary,0,328,1,0,cellular,13,may,3,-1,0,none,13:08:45,13:11:59,3.0
4881,25,technician,single,secondary,0,139,0,1,cellular,11,jan,1,91,1,success,13:34:26,13:37:48,3.0
4882,40,admin.,divorced,secondary,0,4,0,0,cellular,30,jul,3,-1,0,none,14:27:02,14:28:05,1.0
4883,32,technician,married,secondary,0,444,0,0,cellular,29,aug,2,-1,0,none,13:21:47,13:22:50,1.0
4884,34,management,divorced,tertiary,0,582,0,0,cellular,20,nov,3,-1,0,none,13:16:17,13:19:46,3.0
4885,56,blue-collar,married,secondary,0,1119,1,0,cellular,14,aug,2,-1,0,none,16:30:37,16:35:02,4.0
4886,55,management,divorced,tertiary,0,0,0,0,cellular,22,oct,5,-1,0,none,10:00:26,10:06:26,6.0
4887,50,admin.,married,secondary,0,-185,0,0,cellular,2,feb,1,-1,0,none,10:11:36,10:13:13,1.0
4888,29,management,married,tertiary,0,1387,1,0,cellular,18,may,2,-1,0,none,10:59:24,11:03:40,4.0
